Report_Date,Case ID,Source,Event Type,Portfolio,OneCode,Location,ClientName,Scheme,Team Name,Process Name,Process Group,Current Outsourcing Team,Onshore/Offshore,Scan+2,Site,Manual/RPA,Critical,Forthcoming Event,Operational Location,Current Activity User,Consented/Non consented,Mercer Consented,Vulnerable Customer,Start Date,Create Date,Data Type,Target Date,End Date,Within SLA,No of Days,Days to Target,Pend Case,No of days in pend,Regulatory Date (disclosure),Pend Reason
11-03-2025,1a6a0826-7812-42e4-abe4-fb2e8168d1f5,Phone,Closure,Hybrid,fyY-94854,Sydney,"Morgan, Walton and Olson",Assimilated 3rdgeneration protocol,Team C,Validation,Group 1,Team Y,Onshore,13-03-2025,Singapore,RPA,No,No,Mumbai,victoriaschmidt,Consented,Yes,Yes,11-03-2025,11-03-2025,Transaction,20-03-2025,,Within SLA,0,9,Yes,1,13-03-2025,Other
11-03-2025,c7bfb2c6-c10a-4239-a048-0ebeab636072,Phone,Request,Hybrid,qXT-50227,Singapore,Farley-Dean,Exclusive optimizing artificial intelligence,Team B,Approval,Group 2,Team X,Offshore,12-03-2025,Singapore,Manual,No,No,New York,dana70,Non consented,No,Yes,09-03-2025,10-03-2025,Query,12-03-2025,11-03-2025,Within SLA,1,,Yes,1,13-03-2025,Client Response
11-03-2025,baacc05f-3990-40d4-ae5e-6688c0675eff,Email,Change,Debt,SPv-62884,Mumbai,Gilbert LLC,Monitored explicit installation,Team B,Approval,Group 1,Team X,Offshore,11-03-2025,London,Manual,No,No,Sydney,zgreen,Non consented,Yes,Yes,07-03-2025,09-03-2025,Query,13-03-2025,11-03-2025,Within SLA,2,,Yes,1,12-03-2025,System Issue
11-03-2025,a879cbeb-f65b-4e74-a3d1-d8d2dd57c8b4,Phone,Closure,Equity,TmR-21765,Mumbai,"Leonard, Foley and Graham",Secured next generation collaboration,Team C,Audit,Group 1,Team Y,Onshore,11-03-2025,London,Manual,No,Yes,New York,jessicadavis,Consented,No,Yes,09-03-2025,09-03-2025,Complaint,13-03-2025,,Within SLA,1,2,Yes,1,13-03-2025,Client Response
11-03-2025,b87d757d-12f7-4d62-9d59-1a90072d6df1,Email,Follow-up,Debt,XYn-34594,Sydney,Ortiz PLC,Exclusive heuristic middleware,Team B,Processing,Group 1,Team X,Offshore,12-03-2025,Singapore,Manual,No,Yes,London,michael68,Consented,No,Yes,09-03-2025,10-03-2025,Complaint,17-03-2025,,Within SLA,1,6,No,0,13-03-2025,
11-03-2025,c16d8f03-d85c-4078-9494-ef84b27b7b92,Phone,Change,Debt,NFG-58231,London,Johnson and Sons,Triple-buffered exuding definition,Team A,Processing,Group 1,Team Z,Onshore,12-03-2025,London,Manual,No,No,New York,harrellbarbara,Consented,Yes,No,07-03-2025,10-03-2025,Complaint,13-03-2025,,Within SLA,2,2,Yes,3,14-03-2025,Awaiting Docs
11-03-2025,1e04cf74-12b9-4f9c-b738-d49c06b6c688,Portal,Follow-up,Debt,str-24322,Sydney,Fisher PLC,Intuitive actuating toolset,Team C,Audit,Group 2,Team Z,Offshore,12-03-2025,Mumbai,RPA,Yes,Yes,London,john05,Consented,No,No,07-03-2025,10-03-2025,Query,18-03-2025,11-03-2025,Within SLA,2,,Yes,2,12-03-2025,Other
11-03-2025,21fea1e3-336e-4d04-8f2a-1cfcd96d056a,Paper,Follow-up,Equity,TWL-27736,Mumbai,"Taylor, Moore and Leonard",Automated local matrix,Team A,Audit,Group 2,Team Z,Offshore,12-03-2025,Mumbai,Manual,Yes,No,New York,douglas25,Consented,Yes,Yes,10-03-2025,10-03-2025,Complaint,19-03-2025,11-03-2025,Within SLA,1,,No,0,13-03-2025,
11-03-2025,0074dc0c-3774-4e05-be5c-148718214d42,Paper,Follow-up,Equity,gmd-26293,Sydney,Long and Sons,Integrated user-facing extranet,Team C,Approval,Group 1,Team Y,Onshore,11-03-2025,Sydney,RPA,No,No,Singapore,elizabeth20,Non consented,Yes,No,08-03-2025,09-03-2025,Query,13-03-2025,,Within SLA,1,2,Yes,2,14-03-2025,System Issue
11-03-2025,1e0a01d4-95d3-4edd-b4ad-344995c6390b,Email,Closure,Equity,ZpU-03685,Singapore,"Mathis, Ochoa and Hall",Progressive dynamic definition,Team C,Audit,Group 2,Team X,Offshore,12-03-2025,Mumbai,RPA,Yes,Yes,Singapore,tsimmons,Consented,No,No,08-03-2025,10-03-2025,Complaint,18-03-2025,,Within SLA,1,7,Yes,1,14-03-2025,System Issue
11-03-2025,701900f2-9f8d-4d6e-a028-838deb36ad90,Phone,Closure,Equity,ecZ-30609,Mumbai,"Olson, Ruiz and Cooper",Team-oriented methodical firmware,Team B,Processing,Group 1,Team Z,Onshore,13-03-2025,Singapore,RPA,No,No,Sydney,bsmith,Consented,No,No,08-03-2025,11-03-2025,Query,13-03-2025,,Within SLA,1,2,No,0,13-03-2025,
11-03-2025,812ac490-3bf6-45b3-a65c-8e90e664f0df,Email,Closure,Debt,dqz-62012,London,Bond-Gutierrez,Digitized multi-tasking middleware,Team C,Processing,Group 2,Team Z,Onshore,12-03-2025,London,Manual,Yes,Yes,London,sean35,Non consented,No,No,09-03-2025,10-03-2025,Complaint,18-03-2025,11-03-2025,Within SLA,1,,Yes,1,13-03-2025,Client Response
11-03-2025,777ccd5d-2af9-4f8b-85e3-3ed9e920776a,Email,Request,Debt,Zhd-31628,Sydney,Davis Group,Reverse-engineered client-server process improvement,Team A,Processing,Group 2,Team Y,Onshore,12-03-2025,London,RPA,No,Yes,Singapore,paula45,Consented,Yes,Yes,08-03-2025,10-03-2025,Transaction,18-03-2025,11-03-2025,Within SLA,1,,Yes,2,13-03-2025,Other
11-03-2025,89de9d29-d38a-4d7c-b80d-60f457dfce8a,Portal,Follow-up,Hybrid,hLB-95951,London,Allen PLC,Multi-layered non-volatile installation,Team C,Processing,Group 2,Team Y,Onshore,12-03-2025,London,Manual,No,Yes,Mumbai,velliott,Consented,Yes,Yes,09-03-2025,10-03-2025,Query,17-03-2025,11-03-2025,Within SLA,1,,Yes,1,12-03-2025,Client Response
11-03-2025,219ea816-f16a-4947-97ea-bbcb307a1f03,Phone,Closure,Debt,pyU-33674,Sydney,Reese Ltd,Innovative bi-directional parallelism,Team B,Validation,Group 1,Team Y,Offshore,11-03-2025,London,RPA,No,Yes,Sydney,igreen,Consented,No,No,09-03-2025,09-03-2025,Transaction,12-03-2025,,Within SLA,1,1,Yes,1,13-03-2025,Awaiting Docs
11-03-2025,3debfe6b-d6f0-4302-a617-73c9c5cf7a74,Email,Change,Hybrid,Uub-19670,Sydney,Robertson-Webb,Decentralized static contingency,Team C,Audit,Group 2,Team X,Onshore,11-03-2025,New York,RPA,Yes,No,London,preed,Consented,Yes,Yes,08-03-2025,09-03-2025,Query,14-03-2025,,Within SLA,1,3,No,0,13-03-2025,
11-03-2025,bb184bdb-fecb-444c-a76a-d10faf0e4fd6,Phone,Request,Debt,xIs-19861,Singapore,"Crane, Gomez and Peterson",Cloned context-sensitive support,Team A,Audit,Group 2,Team X,Offshore,11-03-2025,New York,Manual,No,No,Mumbai,kylemadden,Consented,Yes,Yes,07-03-2025,09-03-2025,Complaint,14-03-2025,11-03-2025,Within SLA,2,,No,0,12-03-2025,
11-03-2025,46ec91b7-8383-491e-aa31-c1cf049ed042,Paper,Closure,Equity,LLo-42655,New York,Lopez Inc,Programmable composite Local Area Network,Team A,Audit,Group 2,Team Y,Offshore,11-03-2025,Sydney,RPA,Yes,No,Singapore,nsmith,Non consented,No,Yes,08-03-2025,09-03-2025,Query,18-03-2025,11-03-2025,Within SLA,1,,No,0,13-03-2025,
11-03-2025,e56be499-e4a4-4f7b-b3bc-cbe280fe87fe,Email,Follow-up,Debt,UsI-92293,Mumbai,"King, Becker and Kelly",Managed impactful parallelism,Team B,Audit,Group 2,Team Z,Offshore,11-03-2025,Mumbai,Manual,No,No,Mumbai,riverachris,Non consented,Yes,No,07-03-2025,09-03-2025,Transaction,17-03-2025,11-03-2025,Within SLA,2,,No,0,14-03-2025,
11-03-2025,e2be7d1b-0210-4608-b79a-33d3e07c2e8f,Portal,Closure,Debt,yrz-69240,Singapore,Barron-Lopez,Function-based tangible capacity,Team C,Approval,Group 2,Team X,Offshore,12-03-2025,Singapore,Manual,Yes,Yes,Sydney,christophercraig,Consented,No,No,09-03-2025,10-03-2025,Transaction,17-03-2025,11-03-2025,Within SLA,1,,Yes,1,12-03-2025,Awaiting Docs
11-03-2025,ed4e1331-505e-4f3c-8e98-8008bedb1c6d,Paper,Closure,Equity,vPk-08448,Sydney,Lloyd and Sons,Down-sized zero administration intranet,Team A,Approval,Group 2,Team X,Offshore,12-03-2025,Singapore,Manual,Yes,Yes,New York,qwebb,Consented,No,No,08-03-2025,10-03-2025,Query,17-03-2025,11-03-2025,Within SLA,1,,No,0,12-03-2025,
11-03-2025,dfbaa578-9ec5-4078-820c-d6261c5ebc87,Portal,Request,Debt,KeI-96107,London,Crane and Sons,Decentralized motivating core,Team C,Audit,Group 1,Team Z,Onshore,12-03-2025,Sydney,Manual,Yes,Yes,London,jeremy22,Non consented,Yes,Yes,09-03-2025,10-03-2025,Complaint,12-03-2025,11-03-2025,Within SLA,1,,No,0,14-03-2025,
11-03-2025,bce56765-0db8-43a1-94c8-68b6b92f9851,Portal,Request,Debt,JGt-97679,Mumbai,Jordan LLC,Multi-channeled system-worthy adapter,Team B,Processing,Group 1,Team X,Onshore,12-03-2025,Mumbai,Manual,Yes,Yes,London,ngarcia,Non consented,Yes,Yes,08-03-2025,10-03-2025,Complaint,12-03-2025,,Within SLA,1,1,Yes,1,12-03-2025,Client Response
11-03-2025,d88fc409-a027-4107-8963-8b6f113e61b3,Phone,Request,Debt,OZd-26980,New York,"Johnson, Ferguson and Willis",Versatile 6thgeneration contingency,Team A,Audit,Group 2,Team Y,Offshore,12-03-2025,New York,Manual,Yes,Yes,Sydney,cheryl85,Consented,Yes,No,10-03-2025,10-03-2025,Query,18-03-2025,,Within SLA,1,7,No,0,13-03-2025,
11-03-2025,981f2a0a-d139-4915-a24f-c2402e4c6812,Paper,Closure,Hybrid,qRV-16507,New York,Douglas-Jennings,Extended modular customer loyalty,Team C,Processing,Group 1,Team Z,Onshore,12-03-2025,Singapore,Manual,Yes,Yes,Singapore,bruce01,Consented,Yes,Yes,10-03-2025,10-03-2025,Query,14-03-2025,11-03-2025,Within SLA,1,,No,0,13-03-2025,
11-03-2025,4ec0f5a0-df25-41d4-a53e-41b45cbdfd47,Email,Follow-up,Equity,eTy-48750,Mumbai,"Nelson, Carrillo and Phillips",Intuitive systemic infrastructure,Team A,Audit,Group 2,Team Z,Onshore,13-03-2025,Mumbai,Manual,Yes,No,London,michaelmcmillan,Non consented,No,Yes,08-03-2025,11-03-2025,Query,18-03-2025,11-03-2025,Within SLA,1,,No,0,12-03-2025,
11-03-2025,ddf42aef-a24f-432f-b30d-dc6542c210e6,Paper,Closure,Debt,Kir-23018,Sydney,"Orozco, Parker and Lowe",Face-to-face national success,Team B,Approval,Group 1,Team X,Onshore,11-03-2025,Sydney,Manual,Yes,No,Sydney,evelyn53,Consented,Yes,No,09-03-2025,09-03-2025,Complaint,14-03-2025,,Within SLA,1,3,No,0,14-03-2025,
11-03-2025,93e0210e-d3fa-4517-8109-bae863355b2f,Portal,Request,Debt,HBu-34697,Sydney,Rodriguez Ltd,Open-source coherent extranet,Team C,Processing,Group 2,Team Z,Onshore,11-03-2025,Singapore,RPA,No,Yes,Mumbai,xaustin,Non consented,No,Yes,07-03-2025,09-03-2025,Transaction,14-03-2025,,Within SLA,2,3,No,0,13-03-2025,
11-03-2025,03f928ea-5ddd-483e-9167-b6a354bec0bf,Email,Change,Equity,ZBo-05790,New York,Calhoun-Bishop,Reduced solution-oriented service-desk,Team C,Processing,Group 2,Team Y,Onshore,11-03-2025,Sydney,Manual,Yes,Yes,Sydney,oweeks,Consented,Yes,Yes,07-03-2025,09-03-2025,Complaint,18-03-2025,11-03-2025,Within SLA,2,,No,0,14-03-2025,
11-03-2025,01747e70-f500-4044-921a-015afb25603e,Phone,Request,Equity,Uoa-30771,Mumbai,"York, Wilcox and Ruiz",Right-sized discrete hub,Team A,Processing,Group 2,Team X,Offshore,12-03-2025,London,RPA,Yes,No,Singapore,chadmartinez,Non consented,No,No,10-03-2025,10-03-2025,Query,18-03-2025,11-03-2025,Within SLA,1,,No,0,13-03-2025,
11-03-2025,81aca0d0-e8db-489d-bcc7-993940f9552c,Portal,Follow-up,Equity,Eqc-69444,London,Foster Ltd,Multi-layered incremental benchmark,Team A,Processing,Group 1,Team X,Onshore,13-03-2025,Mumbai,Manual,No,Yes,Mumbai,craig35,Non consented,No,Yes,10-03-2025,11-03-2025,Query,14-03-2025,,Within SLA,1,3,Yes,1,14-03-2025,Other
11-03-2025,b8c1038c-1a43-4ba6-84b7-ca97c7f4d758,Paper,Closure,Debt,Xej-67475,Singapore,Parker-Ortega,Centralized homogeneous orchestration,Team B,Processing,Group 2,Team X,Onshore,12-03-2025,New York,Manual,Yes,Yes,Sydney,sydney04,Consented,No,No,10-03-2025,10-03-2025,Transaction,17-03-2025,11-03-2025,Within SLA,1,,Yes,1,12-03-2025,Other
11-03-2025,69ff833a-b5f7-433a-bde8-a72683fd3d6f,Phone,Change,Hybrid,Sqi-25622,New York,Kelly Group,Organized asymmetric support,Team B,Validation,Group 2,Team X,Onshore,12-03-2025,Singapore,Manual,No,Yes,London,oneillclayton,Consented,Yes,No,07-03-2025,10-03-2025,Transaction,12-03-2025,11-03-2025,Within SLA,2,,No,0,12-03-2025,
11-03-2025,614b5d7a-863e-491a-bd07-e05ebade15a3,Paper,Closure,Equity,vjJ-95147,London,Clark PLC,Optimized grid-enabled migration,Team C,Validation,Group 1,Team Z,Offshore,13-03-2025,Mumbai,RPA,Yes,No,London,shortsophia,Consented,Yes,Yes,09-03-2025,11-03-2025,Transaction,13-03-2025,,Within SLA,1,2,Yes,1,12-03-2025,Client Response
11-03-2025,a241381d-97b3-4ed9-8208-a222f3699537,Email,Follow-up,Equity,IUZ-64519,Sydney,Schwartz-Hall,User-centric discrete intranet,Team A,Audit,Group 1,Team Z,Onshore,11-03-2025,Mumbai,Manual,No,No,Mumbai,gherrera,Non consented,No,Yes,07-03-2025,09-03-2025,Query,18-03-2025,,Within SLA,2,7,No,0,13-03-2025,
11-03-2025,791d693e-775e-4a68-ba94-38fbfbe532e2,Email,Request,Hybrid,TKz-99078,Mumbai,"Brown, Johnson and Miller",Quality-focused optimizing productivity,Team C,Validation,Group 2,Team X,Onshore,12-03-2025,Sydney,Manual,Yes,No,London,nelsonkristin,Non consented,No,Yes,09-03-2025,10-03-2025,Complaint,14-03-2025,11-03-2025,Within SLA,1,,Yes,1,12-03-2025,System Issue
11-03-2025,b6c01295-52ba-4c61-b600-67c0f071842d,Paper,Closure,Equity,LDf-74944,Mumbai,"Jones, Young and Allen",Fully-configurable 6thgeneration algorithm,Team A,Approval,Group 1,Team Y,Offshore,12-03-2025,Singapore,RPA,Yes,No,Sydney,megannielsen,Non consented,No,Yes,09-03-2025,10-03-2025,Query,14-03-2025,11-03-2025,Within SLA,1,,Yes,1,12-03-2025,Client Response
11-03-2025,223d6872-7549-4b7d-a437-e0b6899a3fc3,Paper,Follow-up,Debt,cCV-89880,New York,Lewis-Parker,Balanced human-resource archive,Team B,Approval,Group 2,Team Z,Onshore,12-03-2025,London,RPA,No,No,Sydney,michael97,Consented,No,Yes,10-03-2025,10-03-2025,Complaint,17-03-2025,,Within SLA,1,6,Yes,1,14-03-2025,Client Response
11-03-2025,d7b877dc-8e1c-438b-81cd-8ec7110d217e,Phone,Request,Equity,Egq-84437,Mumbai,Rodriguez-Holmes,Fundamental exuding matrices,Team A,Processing,Group 1,Team X,Onshore,11-03-2025,Singapore,RPA,No,Yes,New York,ktorres,Non consented,Yes,Yes,08-03-2025,09-03-2025,Query,17-03-2025,,Within SLA,1,6,Yes,2,12-03-2025,Awaiting Docs
11-03-2025,4f77f353-ce09-4cb2-b4b9-4e84cac2167e,Portal,Change,Hybrid,YMJ-81436,New York,"Taylor, Ramos and Reyes",Exclusive human-resource support,Team B,Approval,Group 2,Team Z,Offshore,13-03-2025,Singapore,Manual,No,Yes,Sydney,dalesmith,Consented,No,No,09-03-2025,11-03-2025,Complaint,17-03-2025,11-03-2025,Within SLA,1,,No,0,12-03-2025,
11-03-2025,ecc24301-fbbb-4778-96d5-c46d10218198,Paper,Follow-up,Equity,zbW-13091,Singapore,"Rhodes, Zimmerman and Craig",Front-line local policy,Team C,Audit,Group 2,Team Y,Onshore,11-03-2025,New York,RPA,No,No,Mumbai,victorialozano,Consented,No,No,06-03-2025,09-03-2025,Transaction,14-03-2025,,Within SLA,3,3,No,0,14-03-2025,
11-03-2025,add95ab1-d6e1-41b9-aba9-5a6cbe9f873b,Paper,Change,Debt,BUr-13623,Mumbai,Lewis-Fleming,Implemented coherent installation,Team A,Processing,Group 2,Team X,Offshore,13-03-2025,London,RPA,No,Yes,New York,thomasshelton,Non consented,No,Yes,11-03-2025,11-03-2025,Complaint,17-03-2025,11-03-2025,Within SLA,0,,No,0,14-03-2025,
11-03-2025,cab9b90f-59be-4876-8a2d-679d1d584438,Portal,Request,Debt,qTO-66331,Mumbai,"Hill, Johnson and Dixon",Fundamental systemic intranet,Team A,Processing,Group 1,Team X,Offshore,13-03-2025,Sydney,RPA,No,Yes,Singapore,gdavid,Consented,Yes,Yes,08-03-2025,11-03-2025,Query,18-03-2025,,Within SLA,1,7,No,0,12-03-2025,
11-03-2025,6834ae17-5db2-4461-991c-925b97471961,Email,Closure,Debt,EaV-75264,London,Rivera Inc,Quality-focused motivating parallelism,Team A,Validation,Group 1,Team Z,Offshore,13-03-2025,New York,Manual,No,Yes,Mumbai,sheilagarcia,Consented,No,No,08-03-2025,11-03-2025,Complaint,18-03-2025,11-03-2025,Within SLA,1,,Yes,1,12-03-2025,Client Response
11-03-2025,58e30415-6cf9-41a4-9a6c-84b4d1d623fa,Phone,Follow-up,Hybrid,uiG-67666,New York,Johnson-Ward,Right-sized discrete info-mediaries,Team A,Validation,Group 1,Team Y,Onshore,11-03-2025,Sydney,Manual,No,No,Sydney,laurablack,Non consented,No,Yes,06-03-2025,09-03-2025,Query,17-03-2025,,Within SLA,3,6,No,0,13-03-2025,
11-03-2025,c2bb6818-9a68-48f2-acf7-6db0e305e385,Email,Closure,Equity,BjI-80296,London,"Davis, Dickson and Jones",Integrated object-oriented customer loyalty,Team C,Validation,Group 1,Team Z,Offshore,12-03-2025,Mumbai,RPA,Yes,Yes,Singapore,ronald00,Consented,Yes,No,07-03-2025,10-03-2025,Query,14-03-2025,,Within SLA,2,3,No,0,13-03-2025,
11-03-2025,158edc1c-3c61-45c0-9a18-a2e67523798a,Portal,Request,Hybrid,mVd-28845,London,"Evans, Lopez and Nichols",Virtual national middleware,Team C,Processing,Group 1,Team Y,Onshore,12-03-2025,Singapore,Manual,No,No,Singapore,charlesgonzalez,Non consented,Yes,Yes,07-03-2025,10-03-2025,Transaction,17-03-2025,11-03-2025,Within SLA,2,,Yes,2,14-03-2025,System Issue
11-03-2025,84aa4bd6-9512-4ad6-acd1-42e0e2ee7004,Portal,Closure,Debt,slH-03418,Sydney,Zamora and Sons,Function-based non-volatile orchestration,Team C,Validation,Group 2,Team Z,Onshore,12-03-2025,London,RPA,No,Yes,New York,leah58,Consented,No,No,10-03-2025,10-03-2025,Transaction,14-03-2025,,Within SLA,1,3,Yes,1,14-03-2025,System Issue
11-03-2025,2d8da1dc-ab4d-41a1-a1e3-2228f6a98db9,Phone,Closure,Equity,HGa-19775,Mumbai,Ibarra-Park,Profound directional service-desk,Team B,Validation,Group 1,Team X,Offshore,13-03-2025,Mumbai,RPA,No,Yes,Mumbai,gregoryharris,Non consented,No,No,10-03-2025,11-03-2025,Query,17-03-2025,,Within SLA,1,6,Yes,1,14-03-2025,Other
11-03-2025,7032ce91-36ce-4af2-9bfa-8bb32d69320b,Email,Request,Debt,eqR-47503,London,Scott-Villegas,Synergistic mission-critical superstructure,Team C,Validation,Group 2,Team X,Offshore,13-03-2025,London,Manual,No,No,Singapore,dixondavid,Non consented,No,Yes,09-03-2025,11-03-2025,Complaint,17-03-2025,,Within SLA,1,6,No,0,13-03-2025,
11-03-2025,7b493e94-ad03-4f0b-8b91-781b3200451a,Email,Change,Hybrid,Few-28182,Sydney,"Mitchell, Smith and Castro",Future-proofed bifurcated pricing structure,Team A,Processing,Group 2,Team X,Onshore,11-03-2025,Singapore,Manual,Yes,Yes,Singapore,aaron90,Consented,No,No,06-03-2025,09-03-2025,Query,11-03-2025,11-03-2025,Within SLA,3,,No,0,13-03-2025,
11-03-2025,677fe88e-63cf-4ab1-b502-7d830b433c88,Paper,Change,Equity,UAD-08792,London,Garza-Cortez,Down-sized executive pricing structure,Team B,Audit,Group 1,Team Y,Onshore,13-03-2025,Sydney,RPA,Yes,No,Singapore,adavis,Non consented,Yes,No,09-03-2025,11-03-2025,Transaction,14-03-2025,,Within SLA,1,3,No,0,12-03-2025,
11-03-2025,4b3786db-bc72-441d-930a-515a2748dfeb,Portal,Follow-up,Hybrid,Fgl-70075,Sydney,Francis-Saunders,Integrated attitude-oriented migration,Team A,Approval,Group 1,Team X,Offshore,11-03-2025,Mumbai,RPA,Yes,Yes,Sydney,tanya55,Consented,No,No,07-03-2025,09-03-2025,Transaction,18-03-2025,11-03-2025,Within SLA,2,,Yes,3,12-03-2025,System Issue
11-03-2025,bd8bfb67-d82d-4c61-9486-27032b66b8ec,Email,Change,Debt,GQA-21669,Sydney,"Anderson, Avila and Blanchard",Polarized next generation neural-net,Team A,Approval,Group 2,Team X,Onshore,13-03-2025,Mumbai,RPA,Yes,Yes,New York,khangabriel,Consented,Yes,No,08-03-2025,11-03-2025,Query,13-03-2025,,Within SLA,1,2,No,0,14-03-2025,
11-03-2025,dbfee062-e453-43a4-bbe5-fa33ab0d5875,Phone,Change,Hybrid,lgx-56190,Sydney,"Townsend, Morton and Reyes",Distributed eco-centric system engine,Team A,Approval,Group 2,Team Z,Offshore,12-03-2025,Sydney,Manual,Yes,No,Mumbai,robertjackson,Non consented,Yes,Yes,09-03-2025,10-03-2025,Complaint,18-03-2025,,Within SLA,1,7,Yes,1,13-03-2025,System Issue
11-03-2025,3e88e106-64c3-48f7-98aa-f9fa4ff04512,Paper,Follow-up,Debt,PoW-97486,Singapore,Allen LLC,Mandatory bottom-line strategy,Team A,Approval,Group 2,Team X,Offshore,13-03-2025,London,RPA,No,No,Mumbai,robin21,Non consented,Yes,No,11-03-2025,11-03-2025,Complaint,20-03-2025,,Within SLA,0,9,No,0,12-03-2025,
11-03-2025,f68f85d6-e7a4-4a1e-a423-bd6810f0cd80,Paper,Change,Equity,hEc-64685,New York,"Savage, Erickson and Huerta",Fundamental actuating interface,Team B,Audit,Group 1,Team X,Onshore,12-03-2025,Sydney,RPA,No,Yes,Singapore,forbesgary,Consented,No,No,08-03-2025,10-03-2025,Query,13-03-2025,11-03-2025,Within SLA,1,,Yes,1,13-03-2025,Client Response
11-03-2025,f60ffb99-4471-4264-adcd-dcb3cccb1ed5,Portal,Change,Debt,SHN-24941,New York,"Davis, Brown and Nunez",Multi-layered bottom-line software,Team C,Validation,Group 2,Team Y,Offshore,12-03-2025,Mumbai,Manual,Yes,Yes,New York,elizabeth40,Non consented,No,No,10-03-2025,10-03-2025,Complaint,18-03-2025,11-03-2025,Within SLA,1,,No,0,12-03-2025,
11-03-2025,8a3f74c7-24e9-4282-8e51-a600a59d3bb7,Phone,Follow-up,Hybrid,ziy-13234,Mumbai,Murphy Group,Mandatory optimizing database,Team A,Processing,Group 1,Team Z,Onshore,12-03-2025,Mumbai,Manual,Yes,Yes,London,floydvicki,Consented,No,Yes,08-03-2025,10-03-2025,Complaint,14-03-2025,11-03-2025,Within SLA,1,,Yes,2,14-03-2025,Client Response
11-03-2025,908d8fe6-6eec-4667-b8d7-965aa109c3d7,Email,Follow-up,Hybrid,jFO-46708,Singapore,"Hall, Robinson and Murray",Decentralized national help-desk,Team A,Validation,Group 1,Team X,Onshore,12-03-2025,Sydney,Manual,Yes,Yes,New York,stephanie31,Non consented,No,No,07-03-2025,10-03-2025,Complaint,17-03-2025,11-03-2025,Within SLA,2,,Yes,3,13-03-2025,Other
11-03-2025,3f628bd1-4b8c-4b73-9081-ac9dc1ffeaaf,Phone,Request,Debt,gng-30227,London,Anderson-Singh,Persevering 4thgeneration Internet solution,Team B,Processing,Group 2,Team Y,Offshore,12-03-2025,Singapore,Manual,No,Yes,Sydney,hornmark,Non consented,No,Yes,07-03-2025,10-03-2025,Transaction,14-03-2025,,Within SLA,2,3,Yes,1,14-03-2025,Other
11-03-2025,2ab836f7-38e2-4eca-8786-2c0250cf6c2d,Portal,Closure,Equity,Uqf-86410,Sydney,"Gray, Miranda and Chan",Synchronized multi-state encoding,Team C,Processing,Group 1,Team X,Offshore,11-03-2025,Sydney,RPA,No,No,London,zgreer,Non consented,Yes,No,09-03-2025,09-03-2025,Complaint,14-03-2025,,Within SLA,1,3,No,0,12-03-2025,
11-03-2025,6c8dbe19-bdd2-4671-a79a-1c3cebfbd414,Phone,Change,Debt,dGt-47081,New York,Macias Inc,Business-focused eco-centric projection,Team B,Approval,Group 1,Team Y,Onshore,13-03-2025,London,Manual,Yes,No,London,angela14,Non consented,Yes,Yes,09-03-2025,11-03-2025,Transaction,18-03-2025,11-03-2025,Within SLA,1,,No,0,12-03-2025,
11-03-2025,cbc83c4d-ca93-43db-b862-81e91a0f12d7,Phone,Follow-up,Equity,lqH-64718,New York,Moore and Sons,Upgradable asymmetric core,Team C,Validation,Group 2,Team X,Onshore,13-03-2025,London,RPA,Yes,Yes,Singapore,jamesdonovan,Non consented,No,No,09-03-2025,11-03-2025,Query,14-03-2025,11-03-2025,Within SLA,1,,No,0,13-03-2025,
11-03-2025,63ade7d8-cd54-4dc9-aba5-d916aa829088,Phone,Follow-up,Hybrid,Flq-34060,Singapore,Lopez-Cook,Digitized static moderator,Team C,Approval,Group 1,Team Y,Onshore,11-03-2025,Sydney,Manual,Yes,Yes,Mumbai,wmcdonald,Non consented,No,No,07-03-2025,09-03-2025,Query,14-03-2025,11-03-2025,Within SLA,2,,Yes,1,12-03-2025,Awaiting Docs
11-03-2025,80d4d98f-8d38-4588-802b-f763a72c1f2e,Paper,Change,Debt,RWj-36954,Singapore,Jones Inc,Cross-platform encompassing capacity,Team C,Approval,Group 1,Team Z,Offshore,11-03-2025,New York,Manual,Yes,No,Mumbai,emmathomas,Consented,No,No,09-03-2025,09-03-2025,Transaction,13-03-2025,,Within SLA,1,2,Yes,1,13-03-2025,System Issue
11-03-2025,1ac99fec-791a-4373-bf4c-d2368b6f002b,Paper,Request,Equity,gdb-98139,Sydney,Alvarez LLC,Automated national capacity,Team B,Approval,Group 1,Team Y,Onshore,13-03-2025,Singapore,Manual,Yes,Yes,Mumbai,glenn86,Consented,Yes,Yes,10-03-2025,11-03-2025,Complaint,19-03-2025,11-03-2025,Within SLA,1,,No,0,14-03-2025,
